geolocation_zip_code_prefix,geolocation_city,geolocation_state
75105,anapolis,GO
75106,anapolis,GO
75110,anapolis,GO
75113,anapolis,GO
75114,anapolis,GO
75115,anapolis,GO
75120,anapolis,GO
75123,anapolis,GO
75124,anapolis,GO
75125,anapolis,GO
75126,anapolis,GO
75130,anápolis,GO
75131,anapolis,GO
75132,anapolis,GO
75133,anápolis,GO
75134,anapolis,GO
75135,anápolis,GO
75136,anapolis,GO
75140,anapolis,GO
75143,anapolis,GO
75144,anápolis,GO
75145,anapolis,GO
75154,sousania,GO
75160,campo limpo de goias,GO
75165,ouro verde de goias,GO
75170,goianapolis,GO
75175,terezópolis de goiás,GO
75180,silvania,GO
75184,gameleira de goias,GO
75185,sao miguel do passa quatro,GO
75190,leopoldo de bulhoes,GO
75195,bonfinopolis,GO
75200,pires do rio,GO
75202,catalão,GO
75210,palmelo,GO
75220,santa cruz de goias,GO
75230,cristianopolis,GO
75240,bela vista de goias,GO
75245,caldazinha,GO
75250,senador canedo,GO
75251,senador canedo,GO
75254,senador canedo,GO
75255,senador canedo,GO
75256,senador canedo,GO
75257,senador canedo,GO
75258,senador canedo,GO
75259,senador canedo,GO
75260,vianopolis,GO
75261,senador canedo,GO
75262,senador canedo,GO
75263,senador canedo,GO
75264,senador canedo,GO
75265,vianopolis,GO
75280,orizona,GO
75340,hidrolandia,GO
75345,abadia de goias,GO
75350,guapo,GO
75355,varjao,GO
75360,aragoiânia,GO
75370,goianira,GO
75375,santo antonio de goias,GO
75380,trindade,GO
75381,trindade,GO
75382,trindade,GO
75383,trindade,GO
75384,trindade,GO
75386,trindade,GO
75387,trindade,GO
75388,trindade,GO
75389,trindade,GO
75390,trindade,GO
75391,trindade,GO
75392,trindade,GO
75393,trindade,GO
75395,avelinopolis,GO
75396,campestre de goias,GO
75398,santa barbara de goias,GO
75400,inhumas,GO
75410,aracu,GO
75420,damolandia,GO
75430,caturai,GO
75440,brazabrantes,GO
75450,itaucu,GO
75455,santa rosa de goias,GO
75460,neropolis,GO
75470,nova veneza,GO
75480,petrolina de goias,GO
75490,sao francisco de goias,GO
75495,jesúpolis,GO
75503,itumbiara,GO
75510,itumbiara,GO
75513,itumbiara,GO
75514,itumbiara,GO
75515,itumbiara,GO
75516,itumbiara,GO
75520,itumbiara,GO
75522,itumbiara,GO
75523,itumbiara,GO
75524,itumbiara,GO
75526,itumbiara,GO
75528,itumbiara,GO
75530,itumbiara,GO
75532,itumbiara,GO
75533,itumbiara,GO
75534,itumbiara,GO
75535,itumbiara,GO
75536,itumbiara,GO
75550,inaciolandia,GO
75555,vicentinopolis,GO
75560,cachoeira dourada,GO
75570,bom jesus,GO
75580,panama,GO
75600,goiatuba,GO
75603,porteirao,GO
75610,joviania,GO
75615,aloandia,GO
75620,pontalina,GO
75630,mairipotaba,GO
75635,cromínia,GO
75640,piracanjuba,GO
75645,professor jamil,GO
75650,morrinhos,GO
75660,buriti alegre,GO
75665,agua limpa,GO
75670,marzagao,GO
75680,corumbaiba,GO
75690,caldas novas,GO
75695,rio quente,GO
75701,catalao,GO
75702,catalao,GO
75703,catalão,GO
75704,catalao,GO
75705,catalao,GO
75706,catalao,GO
75707,catalao,GO
75708,catalao,GO
75709,catalao,GO
75710,catalao,GO
75711,catalao,GO
75712,catalao,GO
75713,catalao,GO
75714,santo antônio do rio verde,GO
75715,ouvidor,GO
75720,tres ranchos,GO
75730,davinopolis,GO
75740,goiandira,GO
75750,nova aurora,GO
75760,cumari,GO
75770,anhanguera,GO
75780,ipameri,GO
75784,domiciano ribeiro,GO
75790,urutai,GO
75795,campo alegre de goias,GO
75800,jatai,GO
75801,jatai,GO
75802,jatai,GO
75803,jataí,GO
75804,jatai,GO
75805,jatai,GO
75806,jatai,GO
75807,jatai,GO
75810,itaruma,GO
75813,cacu,GO
75814,cacu,GO
75815,itaja,GO
75819,lagoa santa,GO
75820,serranopolis,GO
75822,serranopolis,GO
75823,perolandia,GO
75825,aporé,GO
75827,aparecida do rio doce,GO
75828,chapadão do céu,GO
75830,mineiros,GO
75831,mineiros,GO
75832,mineiros,GO
75833,mineiros,GO
75834,mineiros,GO
75835,portelandia,GO
75836,mineiros,GO
75837,mineiros,GO
75838,mineiros,GO
75840,santa rita do araguaia,GO
75843,portelandia,GO
75845,palestina de goias,GO
75850,caiaponia,GO
75855,doverlandia,GO
75860,quirinopolis,GO
75865,gouvelandia,GO
75870,cachoeira alta,GO
75880,paranaiguara,GO
75890,sao simao,GO
75893,itaguacu,GO
75900,rio verde,GO
75901,rio verde,GO
75902,rio verde,GO
75903,rio verde,GO
75904,rio verde,GO
75905,rio verde,GO
75906,rio verde,GO
75907,rio verde,GO
75908,rio verde,GO
75909,rio verde,GO
75910,rio verde,GO
75911,rio verde,GO
75912,rio verde,GO
75913,rio verde,GO
75914,ouroana,GO
75915,montividiu,GO
75920,santa helena de goias,GO
75925,castelandia,GO
75930,maurilandia,GO
75935,santo antonio da barra,GO
75940,edeia,GO
75945,edealina,GO
75950,jandaia,GO
75955,indiara,GO
75960,acreuna,GO
75970,turvelandia,GO
75980,parauna,GO
75985,sao joao da parauna,GO
75990,palminopolis,GO
76100,sao luis de montes belos,GO
76105,firminopolis,GO
76110,turvania,GO
76120,aurilandia,GO
76125,cachoeira de goias,GO
76130,ivolândia,GO
76135,moipora,GO
76140,amorinopolis,GO
76145,corrego do ouro,GO
76150,mossamedes,GO
76152,buriti de goias,GO
76155,adelandia,GO
76160,sanclerlandia,GO
76165,americano do brasil,GO
76170,anicuns,GO
76180,nazario,GO
76190,palmeiras de goias,GO
76195,cezarina,GO
76200,ipora,GO
76205,israelandia,GO
76210,jaupaci,GO
76220,fazenda nova,GO
76230,piranhas,GO
76235,arenopolis,GO
76240,aragarcas,GO
76244,aragarças,GO
76245,bom jardim de goias,GO
76250,baliza,GO
76255,montes claros de goias,GO
76260,diorama,GO
76265,santa fe de goias,GO
76270,jussara,GO
76280,britania,GO
76285,novo brasil,GO
76290,itapirapuã,GO
76293,jacilandia,GO
76300,ceres,GO
76304,ipiranga de goias,GO
76305,nova glória,GO
76310,rialma,GO
76315,rianapolis,GO
76320,santa isabel,GO
76330,jaragua,GO
76335,uruana,GO
76340,carmo do rio verde,GO
76343,sao patricio,GO
76345,nova america,GO
76350,rubiataba,GO
76355,morro agudo de goias,GO
76360,itapaci,GO
76365,sao luiz do norte,GO
76370,pilar de goias,GO
76372,pilar de goias,GO
76374,guarinos,GO
76375,hidrolina,GO
76380,goianesia,GO
76381,goianésia,GO
76382,goianésia,GO
76383,goianesia,GO
76385,goianesia,GO
76386,goianesia,GO
76387,goianesia,GO
76388,goianesia,GO
76390,barro alto,GO
76393,vila propício,GO
76395,santa rita do novo destino,GO
76400,uruacu,GO
76410,campinorte,GO
76420,niquelandia,GO
76440,campinacu,GO
76450,minacu,GO
76460,trombas,GO
76465,montividiu do norte,GO
76470,formoso,GO
76480,santa tereza de goiás,GO
76485,estrela do norte,GO
76490,mara rosa,GO
76493,amaralina,GO
76495,nova iguacu de goias,GO
76500,santa terezinha de goiás,GO
76510,crixas,GO
76515,campos verdes,GO
76520,nova crixas,GO
76523,nova crixás,GO
76525,uirapuru,GO
76530,mundo novo,GO
76540,mutunopolis,GO
76550,porangatu,GO
76555,bonopolis,GO
76560,alto horizonte,GO
76580,novo planalto,GO
76590,são miguel do araguaia,GO
76600,goias,GO
76630,itaberai,GO
76640,taquaral de goias,GO
76650,itaguari,GO
76660,itaguaru,GO
76670,heitorai,GO
76680,itapuranga,GO
76690,guaraita,GO
76700,mozarlandia,GO
76710,aruanã,GO
76720,araguapaz,GO
76730,matrincha,GO
76740,faina,GO
76801,porto velho,RO
76802,porto velho,RO
76803,porto velho,RO
76804,porto velho,RO
76805,porto velho,RO
76806,porto velho,RO
76807,porto velho,RO
76808,porto velho,RO
76810,porto velho,RO
76811,porto velho,RO
76812,porto velho,RO
76813,porto velho,RO
76814,porto velho,RO
76815,porto velho,RO
76817,porto velho,RO
76820,porto velho,RO
76821,porto velho,RO
76822,porto velho,RO
76824,porto velho,RO
76825,porto velho,RO
76828,porto velho,RO
76829,porto velho,RO
76840,jaci parana,RO
76842,mutum parana,RO
76846,vista alegre do abuna,RO
76847,extrema,RO
76848,nova california,RO
76850,guajara-mirim,RO
76857,nova mamoré,RO
76860,candeias do jamari,RO
76861,itapua do oeste,RO
76862,alto paraiso,RO
76863,rio crespo,RO
76864,cujubim,RO
76866,theobroma,RO
76867,vale do anari,RO
76868,machadinho d'oeste,RO
76870,ariquemes,RO
76871,ariquemes,RO
76872,ariquemes,RO
76873,ariquemes,RO
76874,ariquemes,RO
76875,ariquemes,RO
76876,ariquemes,RO
76877,ariquemes,RO
76880,buritis,RO
76887,campo novo de rondonia,RO
76888,monte negro,RO
76889,cacaulândia,RO
76890,jaru,RO
76897,jaru,RO
76898,governador jorge teixeira,RO
76900,ji-parana,RO
76901,ji-parana,RO
76904,ji-parana,RO
76906,ji-paraná,RO
76907,ji-parana,RO
76908,ji-parana,RO
76909,ji-paraná,RO
76912,ji-paraná,RO
76913,ji-parana,RO
76914,ji-parana,RO
76916,presidente medici,RO
76919,ministro andreazza,RO
76920,ouro preto do oeste,RO
76923,vale do paraíso,RO
76924,nova uniao,RO
76926,mirante da serra,RO
76928,teixeirópolis,RO
76929,urupá,RO
76930,alvorada d'oeste,RO
76932,sao miguel do guapore,RO
76934,seringueiras,RO
76935,sao francisco do guapore,RO
76937,costa marques,RO
76940,rolim de moura,RO
76948,castanheiras,RO
76950,santa luzia d'oeste,RO
76952,alto alegre dos parecis,RO
76954,alta floresta d'oeste,RO
76956,novo horizonte do oeste,RO
76958,nova brasilandia d'oeste,RO
76960,cacoal,RO
76961,cacoal,RO
76962,cacoal,RO
76963,cacoal,RO
76964,cacoal,RO
76965,cacoal,RO
76966,cacoal,RO
76967,cacoal,RO
76968,cacoal,RO
76970,pimenta bueno,RO
76974,espigao do oeste,RO
76976,primavera de rondonia,RO
76977,sao felipe d'oeste,RO
76979,parecis,RO
76980,vilhena,RO
76981,vilhena,RO
76982,vilhena,RO
76983,vilhena,RO
76985,vilhena,RO
76987,vilhena,RO
76988,vilhena,RO
76990,chupinguaia,RO
76993,colorado do oeste,RO
76994,cabixi,RO
76995,corumbiara,RO
76997,cerejeiras,RO
76999,pimenteiras do oeste,RO
77001,palmas,TO
77002,palmas,TO
77006,palmas,TO
77015,palmas,TO
77016,palmas,TO
77017,palmas,TO
77018,palmas,TO
77019,palmas,TO
77020,palmas,TO
77021,palmas,TO
77022,palmas,TO
77023,palmas,TO
77024,palmas,TO
77025,palmas,TO
77026,palmas,TO
77059,palmas,TO
77060,palmas,TO
77062,palmas,TO
77063,palmas,TO
77064,palmas,TO
77066,palmas,TO
77080,palmas,TO
77300,dianopolis,TO
77303,rio da conceição,TO
77305,conceição do tocantins,TO
77308,taipas do tocantins,TO
77310,almas,TO
77315,ponte alta do bom jesus,TO
77318,novo jardim,TO
77320,taguatinga,TO
77325,aurora do tocantins,TO
77330,arraias,TO
77350,combinado,TO
77353,novo alegre,TO
77360,parana,TO
77365,palmeiropolis,TO
77368,sao salvador do tocantins,TO
77370,natividade,TO
77375,santa rosa do tocantins,TO
77378,chapada da natividade,TO
77380,pindorama do tocantins,TO
77390,sao valerio da natividade,TO
77395,porto alegre do tocantins,TO
77402,gurupi,TO
77403,gurupi,TO
77404,gurupi,TO
77405,gurupi,TO
77410,gurupi,TO
77411,gurupi,TO
77413,gurupi,TO
77415,gurupi,TO
77416,gurupi,TO
77420,gurupi,TO
77423,gurupi,TO
77425,gurupi,TO
77426,gurupi,TO
77430,gurupi,TO
77433,gurupi,TO
77435,gurupi,TO
77440,gurupi,TO
77444,gurupi,TO
77450,jau do tocantins,TO
77453,cariri do tocantins,TO
77455,alianca do tocantins,TO
77458,sucupira,TO
77460,peixe,TO
77463,crixas do tocantins,TO
77465,figueiropolis,TO
77470,formoso do araguaia,TO
77475,araguacu,TO
77478,sandolandia,TO
77480,alvorada,TO
77483,talismã,TO
77485,duere,TO
77490,cristalandia,TO
77493,lagoa da confusao,TO
77495,nova rosalândia,TO
77500,porto nacional,TO
77555,fatima,TO
77558,oliveira de fatima,TO
77560,brejinho de nazare,TO
77570,pium,TO
77580,silvanopolis,TO
77585,monte do carmo,TO
77590,ponte alta do tocantins,TO
77593,mateiros,TO
77600,paraiso do tocantins,TO
77603,pugmil,TO
77610,novo acordo,TO
77613,lagoa do tocantins,TO
77615,santa tereza do tocantins,TO
77620,aparecida do rio negro,TO
77630,lizarda,TO
77635,rio sono,TO
77640,tocantínia,TO
77645,lajeado,TO
77650,miracema do tocantins,TO
77655,rio dos bois,TO
77660,miranorte,TO
77665,barrolandia,TO
77670,divinópolis do tocantins,TO
77673,monte santo do tocantins,TO
77675,marianopolis do tocantins,TO
77680,caseara,TO
77685,dois irmaos do tocantins,TO
77690,araguacema,TO
77693,abreulândia,TO
77695,goianorte,TO
77700,guaraí,TO
77704,tupirama,TO
77708,fortaleza do tabocao,TO
77710,pedro afonso,TO
77714,bom jesus do tocantins,TO
77716,santa maria do tocantins,TO
77718,itapiratins,TO
77720,itacaja,TO
77723,centenario,TO
77725,colmeia,TO
77730,pequizeiro,TO
77733,recursolandia,TO
77735,brasilandia do tocantins,TO
77740,itaporã do tocantins,TO
77745,presidente kennedy,TO
77750,couto de magalhaes,TO
77753,juarina,TO
77755,bernardo sayão,TO
77760,colinas do tocantins,TO
77770,goiatins,TO
77777,campos lindos,TO
77780,arapoema,TO
77783,bandeirantes do tocantins,TO
77785,pau d'arco,TO
77790,nova olinda,TO
77795,filadelfia,TO
77803,araguaina,TO
77804,araguaina,TO
77805,araguaína,TO
77807,araguaina,TO
77808,araguaina,TO
77809,araguaina,TO
77813,araguaina,TO
77814,araguaina,TO
77815,araguaina,TO
77816,araguaina,TO
77817,araguaina,TO
77818,araguaina,TO
77820,araguaina,TO
77823,araguaina,TO
77824,araguaina,TO
77825,araguaina,TO
77826,araguaina,TO
77827,araguaína,TO
77828,araguaina,TO
77829,araguaina,TO
77840,carmolandia,TO
77845,aragominas,TO
77848,santa fe do araguaia,TO
77850,muricilandia,TO
77855,araguana,TO
77860,wanderlandia,TO
77870,babaculandia,TO
77880,xambioa,TO
77885,santa terezinha do tocantins,TO
77890,ananas,TO
77895,nazare,TO
77900,tocantinopolis,TO
77903,luzinopolis,TO
77905,angico,TO
77908,aguiarnopolis,TO
77910,darcinopolis,TO
77913,palmeiras do tocantins,TO
77915,cachoeirinha,TO
77918,maurilandia do tocantins,TO
77920,itaguatins,TO
77925,sao miguel do tocantins,TO
77930,axixá do tocantins,TO
77940,sitio novo do tocantins,TO
77950,araguatins,TO
77958,são bento do tocantins,TO
77960,augustinopolis,TO
77970,praia norte,TO
77980,sampaio,TO
77990,sao sebastiao do tocantins,TO
77993,esperantina,TO
77995,buriti do tocantins,TO
78000,cuiaba,MT
78005,cuiaba,MT
78008,cuiaba,MT
78010,cuiaba,MT
78015,cuiaba,MT
78020,cuiaba,MT
78025,cuiaba,MT
78028,cuiaba,MT
78030,cuiaba,MT
78031,cuiaba,MT
78032,cuiaba,MT
78035,cuiaba,MT
78040,cuiaba,MT
78042,cuiabá,MT
78043,cuiaba,MT
78045,cuiaba,MT
78048,cuiaba,MT
78049,cuiabá,MT
78050,cuiaba,MT
78051,cuiabá,MT
78052,cuiaba,MT
78053,cuiaba,MT
78055,cuiaba,MT
78056,cuiaba,MT
78057,cuiaba,MT
78058,cuiaba,MT
78060,cuiaba,MT
78061,cuiaba,MT
78065,cuiaba,MT
78068,cuiaba,MT
78070,cuiaba,MT
78074,cuiabá,MT
78075,cuiaba,MT
78076,cuiaba,MT
78077,cuiaba,MT
78080,cuiaba,MT
78085,cuiaba,MT
78087,cuiaba,MT
78088,cuiabá,MT
78089,cuiaba,MT
78090,cuiaba,MT
78091,cuiaba,MT
78093,cuiaba,MT
78094,cuiaba,MT
78095,cuiaba,MT
78096,cuiaba,MT
78098,cuiaba,MT
78099,cuiabá,MT
78104,nossa senhora da guia,MT
78110,várzea grande,MT
78115,varzea grande,MT
78116,varzea grande,MT
78117,varzea grande,MT
78118,varzea grande,MT
78120,varzea grande,MT
78125,varzea grande,MT
78128,várzea grande,MT
78130,varzea grande,MT
78131,varzea grande,MT
78132,varzea grande,MT
78134,várzea grande,MT
78135,varzea grande,MT
78138,varzea grande,MT
78140,várzea grande,MT
78141,varzea grande,MT
78142,varzea grande,MT
78143,varzea grande,MT
78144,varzea grande,MT
78145,varzea grande,MT
78148,várzea grande,MT
78149,varzea grande,MT
78150,varzea grande,MT
78152,varzea grande,MT
78158,varzea grande,MT
78165,varzea grande,MT
78170,nossa senhora do livramento,MT
78175,pocone,MT
78178,cangas,MT
78180,santo antonio do leverger,MT
78190,barao de melgaco,MT
78195,chapada dos guimarães,MT
78200,caceres,MT
78237,curvelandia,MT
78240,porto esperidiao,MT
78243,nova lacerda,MT
78245,vila bela da santissima trindade,MT
78250,pontes e lacerda,MT
78253,vale de sao domingos,MT
78254,conquista d'oeste,MT
78255,jauru,MT
78260,araputanga,MT
78265,reserva do cabacal,MT
78270,salto do céu,MT
78275,rio branco,MT
78278,lambari d'oeste,MT
78280,mirassol d'oeste,MT
78284,sonho azul,MT
78285,são josé dos quatro marcos,MT
78290,figueiropolis d'oeste,MT
78293,gloria d'oeste,MT
78295,indiavai,MT
78300,tangara da serra,MT
78307,campos de julio,MT
78310,comodoro,MT
78320,juina,MT
78325,aripuana,MT
78330,cotriguaçu,MT
78335,colniza,MT
78338,rondolandia,MT
78340,juruena,MT
78345,castanheira,MT
78350,brasnorte,MT
78360,campo novo do parecis,MT
78361,itamarati norte,MT
78365,sapezal,MT
78370,nova olimpia,MT
78380,denise,MT
78390,barra do bugres,MT
78398,porto estrela,MT
78400,diamantino,MT
78402,diamantino,MT
78410,alto paraguai,MT
78415,nova marilândia,MT
78420,arenapolis,MT
78425,santo afonso,MT
78430,nortelandia,MT
78435,sao jose do rio claro,MT
78445,nova maringa,MT
78450,nova mutum,MT
78453,santa rita do trivelato,MT
78455,lucas do rio verde,MT
78460,nobres,MT
78470,rosario oeste,MT
78480,acorizal,MT
78490,jangada,MT
78500,colider,MT
78505,terra nova do norte,MT
78508,nova guarita,MT
78510,itauba,MT
78515,nova canaa do norte,MT
78518,colorado do norte,MT
78520,guaranta do norte,MT
78525,matupa,MT
78528,novo mundo,MT
78530,peixoto de azevedo,MT
78535,marcelândia,MT
78540,claudia,MT
78543,uniao do sul,MT
78545,santa carmem,MT
78548,nova santa helena,MT
78550,sinop,MT
78551,sinop,MT
78552,sinop,MT
78553,sinop,MT
78554,sinop,MT
78555,sinop,MT
78556,sinop,MT
78557,sinop,MT
78558,sinop,MT
78559,sinop,MT
78560,porto dos gauchos,MT
78563,tabapora,MT
78565,nova bandeirantes,MT
78570,novo horizonte do norte,MT
78573,tapurah,MT
78575,juara,MT
78578,ipiranga do norte,MT
78579,itanhangá,MT
78580,alta floresta,MT
78587,carlinda,MT
78590,paranaita,MT
78593,nova monte verde,MT
78595,apiacás,MT
78600,barra do garças,MT
78610,ponte branca,MT
78613,ribeiraozinho,MT
78615,araguainha,MT
78620,general carneiro,MT
78625,novo sao joaquim,MT
78628,santo antonio do leste,MT
78630,campinapolis,MT
78635,água boa,MT
78638,nova nazaré,MT
78640,canarana,MT
78643,querencia,MT
78645,vila rica,MT
78650,santa terezinha,MT
78652,confresa,MT
78655,porto alegre do norte,MT
78658,canabrava do norte,MT
78660,luciara,MT
78663,sao jose do xingu,MT
78664,santa cruz do xingu,MT
78665,alto boa vista,MT
78668,serra nova dourada,MT
78670,são félix do araguaia,MT
78674,novo santo antonio,MT
78675,ribeirao cascalheira,MT
78678,bom jesus do araguaia,MT
78680,cocalinho,MT
78685,araguaiana,MT
78690,nova xavantina,MT
78695,torixoreu,MT
78698,pontal do araguaia,MT
78700,rondonopolis,MT
78705,rondonopolis,MT
78710,rondonopolis,MT
78711,rondonopolis,MT
78714,rondonopolis,MT
78715,rondonopolis,MT
78716,rondonopolis,MT
78717,rondonopolis,MT
78718,rondonopolis,MT
78719,rondonopolis,MT
78720,rondonopolis,MT
78721,rondonopolis,MT
78725,rondonopolis,MT
78730,rondonopolis,MT
78731,rondonopolis,MT
78734,rondonopolis,MT
78735,rondonópolis,MT
78736,rondonopolis,MT
78739,rondonopolis,MT
78740,rondonopolis,MT
78744,rondonopolis,MT
78745,rondonopolis,MT
78746,rondonopolis,MT
78747,rondonopolis,MT
78750,rondonópolis,MT
78752,boa vista,MT
78760,guiratinga,MT
78770,alto garcas,MT
78773,são josé do povo,MT
78775,tesouro,MT
78780,alto araguaia,MT
78785,alto taquari,MT
78790,itiquira,MT
78795,pedra preta,MT
78800,poxoreu,MT
78810,juscimeira,MT
78816,juscimeira,MT
78820,jaciara,MT
78830,dom aquino,MT
78835,sao pedro da cipa,MT
78840,campo verde,MT
78850,primavera do leste,MT
78855,planalto da serra,MT
78860,nova brasilandia,MT
78870,paranatinga,MT
78875,gaucha do norte,MT
78880,vera,MT
78885,feliz natal,MT
78888,nova ubiratã,MT
78890,sorriso,MT
78896,boa esperanca,MT
79002,campo grande,MS
79003,campo grande,MS
79004,campo grande,MS
79005,campo grande,MS
79006,campo grande,MS
79008,campo grande,MS
79009,campo grande,MS
79010,campo grande,MS
79011,campo grande,MS
79012,campo grande,MS
79013,campo grande,MS
79014,campo grande,MS
79015,campo grande,MS
79016,campo grande,MS
79017,campo grande,MS
79018,campo grande,MS
79020,campo grande,MS
79021,campo grande,MS
79022,campo grande,MS
79023,campo grande,MS
79031,campo grande,MS
79032,campo grande,MS
79033,campo grande,MS
79034,campo grande,MS
79035,campo grande,MS
79036,campo grande,MS
79037,campo grande,MS
79040,campo grande,MS
79041,campo grande,MS
79042,campo grande,MS
79043,campo grande,MS
79044,campo grande,MS
79045,campo grande,MS
79046,campo grande,MS
79048,campo grande,MS
79050,campo grande,MS
79051,campo grande,MS
79052,campo grande,MS
79060,campo grande,MS
79062,campo grande,MS
79063,campo grande,MS
79064,campo grande,MS
79065,campo grande,MS
79070,campo grande,MS
79071,campo grande,MS
79072,campo grande,MS
79073,campo grande,MS
79074,campo grande,MS
79075,campo grande,MS
79076,campo grande,MS
79077,campo grande,MS
79080,campo grande,MS
79081,campo grande,MS
79082,campo grande,MS
79083,campo grande,MS
79084,campo grande,MS
79085,campo grande,MS
79086,campo grande,MS
79090,campo grande,MS
79091,campo grande,MS
79092,campo grande,MS
79093,campo grande,MS
79094,campo grande,MS
79095,campo grande,MS
79096,campo grande,MS
79097,campo grande,MS
79100,campo grande,MS
79101,campo grande,MS
79102,campo grande,MS
79103,campo grande,MS
79104,campo grande,MS
79105,campo grande,MS
79106,campo grande,MS
79107,campo grande,MS
79108,campo grande,MS
79110,campo grande,MS
79112,campo grande,MS
79113,campo grande,MS
79114,campo grande,MS
79115,campo grande,MS
79116,campo grande,MS
79117,campo grande,MS
79118,campo grande,MS
79125,anhandui,MS
79130,rio brilhante,MS
79134,prudencio thomaz,MS
79140,nova alvorada do sul,MS
79150,maracaju,MS
79152,vista alegre,MS
79170,sidrolandia,MS
79180,ribas do rio pardo,MS
79190,terenos,MS
79200,aquidauana,MS
79208,cipolandia,MS
79210,anastacio,MS
79215,dois irmãos do buriti,MS
79220,nioaque,MS
79230,guia lopes da laguna,MS
79240,jardim,MS
79260,bela vista,MS
79270,caracol,MS
79280,porto murtinho,MS
79290,bonito,MS
79300,corumba,MS
79301,corumba,MS
79302,corumba,MS
79303,corumba,MS
79304,corumbá,MS
79310,corumba,MS
79311,corumba,MS
79320,corumba,MS
79321,corumbá,MS
79330,corumba,MS
79331,corumba,MS
79332,corumba,MS
79333,corumbá,MS
79370,ladario,MS
79380,miranda,MS
79390,bodoquena,MS
79400,coxim,MS
79410,pedro gomes,MS
79415,sonora,MS
79420,camapuã,MS
79424,pontinha do cocho,MS
79428,figueirao,MS
79430,bandeirantes,MS
79440,jaraguari,MS
79450,rochedo,MS
79460,corguinho,MS
79470,rio negro,MS
79480,rio verde de mato grosso,MS
79490,sao gabriel do oeste,MS
79500,paranaiba,MS
79530,alcinópolis,MS
79540,cassilandia,MS
79550,costa rica,MS
79556,paraíso das águas,MS
79560,chapadao do sul,MS
79570,aparecida do taboado,MS
79580,inocencia,MS
79590,selviria,MS
79600,tres lagoas,MS
79601,tres lagoas,MS
79602,três lagoas,MS
79603,tres lagoas,MS
79604,tres lagoas,MS
79610,tres lagoas,MS
79611,tres lagoas,MS
79612,tres lagoas,MS
79620,tres lagoas,MS
79621,três lagoas,MS
79622,tres lagoas,MS
79630,tres lagoas,MS
79640,tres lagoas,MS
79641,três lagoas,MS
79645,tres lagoas,MS
79648,tres lagoas,MS
79654,arapua,MS
79670,brasilandia,MS
79680,agua clara,MS
79690,santa rita do pardo,MS
79700,fatima do sul,MS
79710,vicentina,MS
79712,sao jose,MS
79720,jatei,MS
79730,gloria de dourados,MS
79740,ivinhema,MS
79742,amandina,MS
79745,novo horizonte do sul,MS
79750,nova andradina,MS
79758,nova casa verde,MS
79760,bataypora,MS
79765,taquarussu,MS
79770,anaurilândia,MS
79780,bataguassu,MS
79785,angélica,MS
79790,deodápolis,MS
79792,lagoa bonita,MS
79800,dourados,MS
79801,dourados,MS
79802,dourados,MS
79803,dourados,MS
79804,dourados,MS
79805,dourados,MS
79806,dourados,MS
79810,dourados,MS
79811,dourados,MS
79812,dourados,MS
79813,dourados,MS
79814,dourados,MS
79815,dourados,MS
79820,dourados,MS
79821,dourados,MS
79822,dourados,MS
79823,dourados,MS
79824,dourados,MS
79825,dourados,MS
79826,dourados,MS
79827,dourados,MS
79830,dourados,MS
79831,dourados,MS
79833,dourados,MS
79837,dourados,MS
79839,dourados,MS
79840,dourados,MS
79841,dourados,MS
79842,dourados,MS
79843,dourados,MS
79862,sao pedro,MS
79864,itahum,MS
79878,vila vargas,MS
79880,douradina,MS
79890,itapora,MS
79894,pirapora,MS
79896,montese,MS
79900,ponta pora,MS
79901,ponta pora,MS
79902,ponta pora,MS
79903,ponta pora,MS
79904,ponta pora,MS
79905,ponta pora,MS
79906,ponta pora,MS
79907,ponta porã,MS
79909,sanga puita,MS
79910,antônio joão,MS
79920,laguna carapa,MS
79925,paranhos,MS
79930,aral moreira,MS
79932,vila marques,MS
79935,sete quedas,MS
79940,caarapo,MS
79944,cristalina,MS
79950,navirai,MS
79955,juti,MS
79960,iguatemi,MS
79965,itaquirai,MS
79970,eldorado,MS
79975,tacuru,MS
79980,mundo novo,MS
79985,japorã,MS
79990,amambai,MS
79995,coronel sapucaia,MS
80002,curitiba,PR
80006,curitiba,PR
80010,curitiba,PR
80011,curitiba,PR
80020,curitiba,PR
80030,curitiba,PR
80035,curitiba,PR
80040,curitiba,PR
80045,curitiba,PR
80050,curitiba,PR
80060,curitiba,PR
80061,curitiba,PR
80101,curitiba,PR
80210,curitiba,PR
80215,curitiba,PR
80220,curitiba,PR
80230,curitiba,PR
80231,curitiba,PR
80240,curitiba,PR
80249,curitiba,PR
80250,curitiba,PR
80310,curitiba,PR
80320,curitiba,PR
80330,curitiba,PR
80370,curitiba,PR
80410,curitiba,PR
80420,curitiba,PR
80430,curitiba,PR
80440,curitiba,PR
80510,curitiba,PR
80520,curitiba,PR
80530,curitiba,PR
80540,curitiba,PR
80610,curitiba,PR
80611,curitiba,PR
80620,curitiba,PR
80627,curitiba,PR
80630,curitiba,PR
80710,curitiba,PR
80730,curitiba,PR
80740,curitiba,PR
80810,curitiba,PR
80820,curitiba,PR
81010,curitiba,PR
81020,curitiba,PR
81030,curitiba,PR
81050,curitiba,PR
81070,curitiba,PR
81110,curitiba,PR
81130,curitiba,PR
81150,curitiba,PR
81170,curitiba,PR
